mmsi,longitude,latitude,sog_now,sog_prev,delta_sog,distance_nm,time_gap_hours,implied_speed_knots,cog,base_date_time,dbscan_behavior_label
368145110,-122.411,47.81425,11.9,7.9,4.0,0.2491097389496388,0.0252777777777777,9.854890771634064,209.4,2025-06-30 00:02:39,-1
367667720,-84.39719,39.04197,1.2,7.6,-6.4,0.0886342891306335,0.0194444444444444,4.55833486957544,258.0,2025-06-30 00:02:22,-1
367014000,-123.0264,48.59485,25.6,26.9,-1.2999999999999972,0.8945292032937505,0.0333333333333333,26.83587609881252,169.1,2025-06-30 00:02:26,-1
368407280,-72.29122,41.01857,34.4,7.9,26.5,0.5725122288821912,0.02,28.62561144410956,16.6,2025-06-30 00:01:42,-1
367531970,-87.6158,41.87261,6.4,0.1,6.300000000000001,0.161302385611767,0.0388888888888888,4.147775630016867,167.6,2025-06-30 00:02:28,-1
368111610,-74.1882,40.51414,3.4,10.6,-7.199999999999999,0.104068989507527,0.0183333333333333,5.676490336774204,278.4,2025-06-30 00:02:11,-1
367122220,-122.30552,37.79361,0.0,0.0,0.0,0.000765239845256,5.530277777777778,0.0001383727682415,233.4,2025-06-30 05:33:07,-1
368380150,-70.53057,41.54432,24.6,7.1,17.5,0.236109061519816,0.0252777777777777,9.340578257926788,155.2,2025-06-30 00:01:35,-1
367362770,-90.982,30.11426,8.8,0.2,8.600000000000001,0.1165607866041373,0.0247222222222222,4.714818334549375,38.4,2025-06-30 00:01:38,-1
368133760,-117.87265,33.58068,11.7,18.9,-7.199999999999999,0.3053362159959056,0.02,15.26681079979528,324.2,2025-06-30 00:02:25,-1
368420000,-123.0035,35.11429,1.0,0.7,0.3,0.0004911347402876,5.541666666666667,8.862581779627272e-05,94.5,2025-06-30 05:34:58,-1
368162020,-87.62332,41.88929,0.0,6.1,-6.1,0.114005585447601,0.0391666666666666,2.910780905045132,,2025-06-30 00:02:25,-1
338155798,-118.25919,33.71063,22.0,10.7,11.3,0.7166003946890801,0.0366666666666666,19.543647127884004,106.0,2025-06-30 00:03:18,-1
368409910,-94.77463,29.33119,11.1,19.1,-8.000000000000002,0.2829128905012611,0.0344444444444444,8.213600046810807,203.8,2025-06-30 00:03:09,-1
366709770,-122.94136,48.59422,8.2,16.1,-7.900000000000002,0.2200282026378919,0.0183333333333333,12.001538325703196,335.4,2025-06-30 00:02:09,-1
338145429,-75.98788,36.91385,18.6,20.3,-1.6999999999999993,0.3467476081501816,0.0183333333333333,18.913505899100816,161.6,2025-06-30 00:02:14,-1
369990275,-76.27227,37.0265,27.8,13.7,14.1,0.3105461062446569,0.0172222222222222,18.03170939485105,13.7,2025-06-30 00:02:17,-1
367664560,-121.74605,35.58195,1.8,1.8,0.0,0.0,5.516666666666667,0.0,155.9,2025-06-30 05:33:08,-1
338421242,-119.48189,34.04991,27.3,26.1,1.1999999999999993,0.4793630260978022,0.0180555555555555,26.549336830032125,64.5,2025-06-30 00:03:17,-1
368407280,-72.28865,41.02189,0.1,34.4,-34.3,0.230840953081748,0.0211111111111111,10.93457146176701,,2025-06-30 00:02:58,-1
366971980,-122.28444,37.79223,0.0,0.0,0.0,0.0006004046075167,5.55,0.0001081810103633,232.3,2025-06-30 05:35:00,-1
366772750,-122.67651,48.51412,13.5,10.3,3.1999999999999997,0.2141026594374323,0.0175,12.23443768213899,334.1,2025-06-30 00:03:17,-1
